Hour,VMT (Veh-Miles),VHT (Veh-Hours),# Lane Points,% Observed
5/19/2023 4:00,"8,068,765.10","120,069.40",431640,40.50
5/19/2023 5:00,"14,542,894.00","217,201.40",431610,40.40
5/19/2023 6:00,"19,869,997.30","326,091.90",431616,40.60
5/19/2023 7:00,"23,788,240.10","412,593.80",431658,40.60
5/19/2023 8:00,"23,554,420.50","412,297.00",431634,40.70
5/19/2023 9:00,"22,480,316.80","383,441.80",431616,40.80
5/19/2023 10:00,"22,846,513.90","387,315.20",431604,40.80
5/19/2023 11:00,"23,812,437.60","407,242.50",431364,40.80
5/19/2023 12:00,"24,754,404.70","433,431.60",431604,40.80
5/19/2023 13:00,"25,497,177.40","462,132.70",431610,40.80
5/19/2023 14:00,"26,477,367.70","510,188.00",431604,40.80
5/19/2023 15:00,"26,467,089.00","549,931.30",431616,40.80
5/19/2023 16:00,"26,187,464.70","552,812.70",431610,40.80
5/19/2023 17:00,"25,767,069.60","525,830.30",431599,40.80
5/19/2023 18:00,"23,609,943.80","426,582.00",431605,40.80
5/19/2023 19:00,"20,679,630.30","332,889.00",431604,40.70
5/19/2023 20:00,"18,257,991.90","284,606.50",431622,40.60
5/19/2023 21:00,"16,434,240.20","247,135.50",431604,40.50
5/19/2023 22:00,"13,787,275.50","206,755.90",431604,40.50
5/19/2023 23:00,"10,106,881.10","151,423.70",431352,40.60
5/20/2023 0:00,"6,913,646.60","103,383.30",431245,40.60
5/20/2023 1:00,"4,882,281.80","73,357.80",431610,40.60
5/20/2023 2:00,"4,064,965.90","61,124.00",431604,40.60
5/20/2023 3:00,"3,743,954.10","56,353.30",431358,40.60
5/20/2023 4:00,"4,694,896.90","70,355.10",431622,40.60
5/20/2023 5:00,"7,213,904.30","107,427.60",431604,40.50
5/20/2023 6:00,"10,989,745.20","165,482.00",431604,40.60
5/20/2023 7:00,"14,914,105.50","227,114.90",431616,40.70
5/20/2023 8:00,"18,460,549.90","284,431.60",431610,40.80
5/20/2023 9:00,"21,347,611.40","335,572.40",431352,40.80
5/20/2023 10:00,"23,162,641.60","377,923.20",431604,40.90
5/20/2023 11:00,"24,133,234.40","407,498.40",431610,40.90
5/20/2023 12:00,"24,398,911.20","424,033.20",431610,40.90
5/20/2023 13:00,"24,380,269.80","428,231.30",431352,40.90
5/20/2023 14:00,"24,335,748.00","428,510.10",431604,40.90
5/20/2023 15:00,"24,098,026.00","427,000.70",431352,40.90
5/20/2023 16:00,"23,810,045.20","418,379.80",431599,40.80
5/20/2023 17:00,"23,072,974.70","394,905.20",431604,40.90
5/20/2023 18:00,"21,222,565.70","344,922.70",431352,40.90
5/20/2023 19:00,"18,583,723.20","286,724.50",431610,40.80
5/20/2023 20:00,"16,896,031.70","259,611.90",431604,40.60
5/20/2023 21:00,"16,046,873.30","240,362.90",431604,40.60
5/20/2023 22:00,"14,504,785.00","217,048.60",431599,40.60
5/20/2023 23:00,"11,214,323.40","168,134.20",431352,40.60
5/21/2023 0:00,"7,849,298.70","116,725.30",431277,38.10
5/21/2023 1:00,"5,217,809.90","77,617.30",431604,38.20
5/21/2023 2:00,"3,969,080.10","59,149.30",431604,38.10
5/21/2023 3:00,"3,146,816.70","47,108.10",431604,38.10
5/21/2023 4:00,"3,327,311.30","49,798.00",431610,38.10
5/21/2023 5:00,"4,671,897.80","69,516.80",431277,38.00
5/21/2023 6:00,"7,225,119.30","107,323.20",431604,38.10
5/21/2023 7:00,"9,924,991.00","148,166.20",431616,38.20
5/21/2023 8:00,"13,514,626.20","203,055.90",431622,38.20
5/21/2023 9:00,"18,177,351.00","277,496.20",431611,38.30
5/21/2023 10:00,"21,939,151.10","342,919.80",431605,38.40
5/21/2023 11:00,"23,824,812.60","383,430.80",431347,38.40
5/21/2023 12:00,"24,796,367.80","412,710.70",431622,38.40
5/21/2023 13:00,"24,936,524.30","422,462.70",431599,38.40
5/21/2023 14:00,"24,810,631.50","421,385.90",431599,38.40
5/21/2023 15:00,"24,487,646.20","412,902.30",431358,38.40
5/21/2023 16:00,"24,073,980.80","403,000.40",431364,38.40
5/21/2023 17:00,"23,203,409.30","379,254.20",431604,38.40
5/21/2023 18:00,"21,500,675.60","341,420.10",431347,38.40
5/21/2023 19:00,"19,315,839.50","300,984.20",431604,38.30
5/21/2023 20:00,"17,528,800.70","275,438.80",431610,38.10
5/21/2023 21:00,"15,170,068.80","226,794.60",431622,38.00
5/21/2023 22:00,"11,633,096.40","172,818.90",431610,38.10
5/21/2023 23:00,"7,743,548.40","115,110.30",431352,38.10
5/22/2023 0:00,"5,028,393.50","74,905.70",431541,38.10
5/22/2023 1:00,"3,524,463.90","52,881.90",431358,38.10
5/22/2023 2:00,"3,192,601.40","48,086.60",431616,38.10
5/22/2023 3:00,"4,223,852.20","63,294.30",431604,38.00
5/22/2023 4:00,"8,168,153.00","121,477.50",431535,37.80
5/22/2023 5:00,"14,914,829.30","222,672.70",431604,37.80
5/22/2023 6:00,"20,005,970.50","333,795.90",431628,37.90
5/22/2023 7:00,"23,627,862.70","425,677.70",431610,38.10
5/22/2023 8:00,"23,097,363.60","424,754.40",431814,44.40
5/22/2023 9:00,"21,194,770.20","369,461.00",431808,53.20
5/22/2023 10:00,"20,909,118.70","353,180.20",431875,53.20
5/22/2023 11:00,"21,434,066.20","360,535.90",431880,53.30
5/22/2023 12:00,"22,164,724.40","369,778.60",431676,42.00
5/22/2023 13:00,"23,000,248.90","385,529.50",431676,38.20
5/22/2023 14:00,"24,759,138.30","426,582.90",431676,38.20
5/22/2023 15:00,"25,404,364.80","469,046.70",431671,38.20
5/22/2023 16:00,"25,321,504.30","484,806.30",431676,38.20
5/22/2023 17:00,"24,752,996.60","468,923.40",431676,38.10
5/22/2023 18:00,"21,041,543.30","356,433.90",431676,38.20
5/22/2023 19:00,"17,060,814.50","263,369.30",431424,38.10
5/22/2023 20:00,"14,381,288.70","220,532.80",431652,38.00
5/22/2023 21:00,"12,344,108.20","185,364.70",431358,37.90
5/22/2023 22:00,"9,528,781.90","142,262.10",431604,38.00
5/22/2023 23:00,"6,621,505.60","99,330.80",431358,37.90
5/23/2023 0:00,"4,550,832.70","68,370.50",431543,38.00
5/23/2023 1:00,"3,449,649.90","52,277.40",431652,38.00
5/23/2023 2:00,"3,257,698.30","49,549.10",431664,38.00
5/23/2023 3:00,"4,256,295.10","64,302.20",431658,37.90
5/23/2023 4:00,"8,133,350.00","121,716.40",431658,37.80
5/23/2023 5:00,"15,201,303.70","228,627.70",431863,47.00
5/23/2023 6:00,"20,443,246.70","352,160.40",431856,53.00
5/23/2023 7:00,"23,990,219.30","454,736.60",431856,53.10
5/23/2023 8:00,"23,384,175.50","460,890.70",431862,53.10
5/23/2023 9:00,"21,507,351.10","395,379.80",431863,53.20
5/23/2023 10:00,"20,873,380.80","364,045.00",431856,53.30
5/23/2023 11:00,"20,926,339.10","354,236.80",431868,53.30
5/23/2023 12:00,"21,733,996.10","364,444.90",431616,53.30
5/23/2023 13:00,"22,818,492.40","384,264.50",431862,53.40
5/23/2023 14:00,"24,654,142.50","433,634.70",431856,53.30
5/23/2023 15:00,"25,261,738.30","482,638.90",431856,53.40
5/23/2023 16:00,"25,306,418.40","510,760.10",431856,53.30
5/23/2023 17:00,"24,849,228.20","505,904.70",431856,53.30
5/23/2023 18:00,"21,601,226.20","394,521.70",431856,53.30
5/23/2023 19:00,"17,804,233.80","286,380.30",431856,53.20
5/23/2023 20:00,"15,003,818.00","231,805.20",431848,53.10
5/23/2023 21:00,"12,754,724.10","191,692.10",431862,53.00
5/23/2023 22:00,"9,887,009.50","148,277.90",431862,53.00
5/23/2023 23:00,"6,973,684.20","105,079.20",431599,53.00
5/24/2023 0:00,"4,862,135.60","73,551.50",431761,53.10
5/24/2023 1:00,"3,674,372.50","56,059.20",431862,53.10
5/24/2023 2:00,"3,483,162.80","53,190.90",431856,53.10
5/24/2023 3:00,"4,513,381.00","68,366.00",431862,53.10
5/24/2023 4:00,"8,357,410.60","125,183.90",431886,53.00
5/24/2023 5:00,"15,246,295.50","229,454.90",431808,52.90
5/24/2023 6:00,"20,425,682.60","353,170.80",431868,53.00
5/24/2023 7:00,"24,039,264.80","460,543.10",431862,53.00
5/24/2023 8:00,"23,498,245.00","466,438.10",431856,53.10
5/24/2023 9:00,"21,704,907.00","401,276.00",431851,53.20
5/24/2023 10:00,"21,218,456.50","371,108.60",431856,53.40
5/24/2023 11:00,"21,418,335.60","366,603.90",431862,53.30
5/24/2023 12:00,"22,242,929.20","377,078.40",431862,53.30
5/24/2023 13:00,"23,309,368.20","397,816.80",431856,53.40
5/24/2023 14:00,"24,971,347.60","443,937.40",431806,53.40
5/24/2023 15:00,"25,442,838.10","495,437.20",431837,53.40
5/24/2023 16:00,"25,351,801.00","519,981.70",431832,53.40
5/24/2023 17:00,"24,961,233.80","519,768.50",431862,53.40
5/24/2023 18:00,"22,233,534.10","411,867.20",431781,53.20
5/24/2023 19:00,"18,574,582.70","299,192.90",431706,53.10
5/24/2023 20:00,"15,842,563.00","244,073.70",431581,53.00
5/24/2023 21:00,"13,554,392.00","203,667.40",431556,52.90
5/24/2023 22:00,"10,384,428.50","155,437.00",431651,52.90
5/24/2023 23:00,"7,259,208.90","109,124.60",431394,52.90
5/25/2023 0:00,"5,016,487.40","75,887.80",431359,53.20
5/25/2023 1:00,"3,779,454.00","57,676.50",431811,53.20
5/25/2023 2:00,"3,565,862.00","54,585.90",431862,53.10
5/25/2023 3:00,"4,563,051.40","69,000.10",431616,53.10
5/25/2023 4:00,"8,375,618.10","125,106.70",431820,49.20
5/25/2023 5:00,"15,265,851.90","228,599.30",431856,52.80
5/25/2023 6:00,"20,542,252.00","348,924.40",431862,52.80
5/25/2023 7:00,"24,307,726.80","450,158.30",431880,53.10
5/25/2023 8:00,"23,920,847.30","451,228.60",431856,53.10
5/25/2023 9:00,"22,029,825.90","395,156.20",431856,53.10
5/25/2023 10:00,"21,659,847.90","375,781.70",431610,53.20
5/25/2023 11:00,"22,286,724.60","383,531.00",431868,53.20
5/25/2023 12:00,"23,139,626.10","398,332.30",431862,53.20
5/25/2023 13:00,"24,096,564.40","420,970.00",431862,53.40
5/25/2023 14:00,"25,484,861.40","472,387.00",431832,53.40
5/25/2023 15:00,"25,936,780.40","521,796.40",431832,53.50
5/25/2023 16:00,"25,909,493.10","545,037.60",431856,53.60
5/25/2023 17:00,"25,608,499.50","544,905.50",431832,53.60
5/25/2023 18:00,"22,902,628.80","430,059.30",431696,53.40
5/25/2023 19:00,"19,742,213.30","321,807.10",431721,53.50
5/25/2023 20:00,"17,075,434.10","265,596.70",431606,53.40
5/25/2023 21:00,"14,823,184.10","223,998.60",431566,53.40
5/25/2023 22:00,"11,594,902.20","174,314.50",431529,53.40
5/25/2023 23:00,"8,254,058.10","123,961.40",431325,53.40
5/26/2023 0:00,"5,584,985.40","84,054.40",431696,53.20
5/26/2023 1:00,"4,174,367.10","63,328.90",431726,53.20
5/26/2023 2:00,"3,837,665.10","58,204.00",431832,53.10
5/26/2023 3:00,"4,636,864.50","69,973.10",431574,53.00
5/26/2023 4:00,"7,998,009.40","119,321.10",431778,53.00
5/26/2023 5:00,"14,275,164.90","211,942.20",431856,52.90
5/26/2023 6:00,"19,430,551.50","314,674.20",431610,53.00
5/26/2023 7:00,"23,349,870.80","396,704.70",431851,53.20
5/26/2023 8:00,"23,382,490.60","400,725.70",431856,53.20
5/26/2023 9:00,"22,765,332.10","382,946.10",431856,53.30
5/26/2023 10:00,"23,398,772.10","396,753.30",431856,53.30
5/26/2023 11:00,"24,317,738.70","421,869.30",431802,53.20
5/26/2023 12:00,"25,185,680.30","451,612.10",431604,53.30
5/26/2023 13:00,"25,700,034.80","479,852.90",431831,53.30
5/26/2023 14:00,"26,289,073.40","521,198.60",431801,53.30
5/26/2023 15:00,"26,189,584.20","549,367.80",431856,53.30
5/26/2023 16:00,"26,068,123.30","540,607.30",431831,53.30
5/26/2023 17:00,"25,825,788.10","508,534.50",431812,53.30
5/26/2023 18:00,"23,874,811.80","422,853.90",431701,53.30
5/26/2023 19:00,"21,138,761.70","340,919.20",431758,53.30
5/26/2023 20:00,"18,848,382.60","295,449.00",431812,53.10
5/26/2023 21:00,"17,078,437.40","258,026.20",431838,53.10
5/26/2023 22:00,"14,240,301.90","212,546.00",431831,53.10
5/26/2023 23:00,"10,738,068.20","160,032.90",431579,53.10
5/27/2023 0:00,"7,458,558.20","111,053.80",431777,53.70
5/27/2023 1:00,"5,282,888.30","79,282.80",431862,53.60
5/27/2023 2:00,"4,357,098.30","65,563.50",431868,53.60
5/27/2023 3:00,"3,982,765.40","60,079.70",431610,53.50
5/27/2023 4:00,"4,879,807.60","73,249.80",431892,53.50
5/27/2023 5:00,"7,387,786.30","109,696.90",431892,53.50
5/27/2023 6:00,"11,431,288.90","171,675.90",431916,53.50
5/27/2023 7:00,"15,520,792.20","235,930.30",431922,53.70
5/27/2023 8:00,"19,289,038.70","297,670.50",431922,53.70
5/27/2023 9:00,"22,586,355.30","357,529.20",431922,53.70
5/27/2023 10:00,"24,471,807.70","404,568.90",431922,53.70
5/27/2023 11:00,"25,280,470.90","433,834.40",431910,53.70
5/27/2023 12:00,"25,335,991.80","447,035.20",431670,53.70
5/27/2023 13:00,"25,127,305.50","450,966.70",431664,53.70
5/27/2023 14:00,"25,096,294.00","453,688.60",431916,53.70
5/27/2023 15:00,"24,432,692.60","437,573.90",431866,53.70
5/27/2023 16:00,"24,301,133.50","426,986.00",431764,53.70
5/27/2023 17:00,"23,550,084.80","401,044.20",431641,53.70
5/27/2023 18:00,"21,898,985.00","355,388.90",431691,53.70
5/27/2023 19:00,"19,369,343.00","299,514.50",431536,53.60
5/27/2023 20:00,"17,665,683.60","273,449.40",431566,53.40
5/27/2023 21:00,"16,907,042.20","254,624.40",431551,53.40
5/27/2023 22:00,"14,939,300.50","222,613.90",431586,53.40
5/27/2023 23:00,"11,492,955.50","171,169.90",431299,53.30
5/28/2023 0:00,"7,895,078.70","117,531.90",431561,53.50
5/28/2023 1:00,"5,433,522.90","81,163.50",431561,53.50
5/28/2023 2:00,"4,173,736.30","62,475.60",431537,53.50
5/28/2023 3:00,"3,316,190.00","49,836.70",431556,53.40
5/28/2023 4:00,"3,451,179.40","51,833.40",431643,53.40
5/28/2023 5:00,"4,686,956.60","70,066.80",431576,53.40
5/28/2023 6:00,"7,086,511.80","105,563.70",431561,53.40
5/28/2023 7:00,"9,653,763.50","144,355.20",431566,53.60
5/28/2023 8:00,"13,148,048.70","197,842.90",431551,53.50
5/28/2023 9:00,"17,718,576.70","270,840.80",431304,53.50
5/28/2023 10:00,"21,436,410.50","335,020.10",431561,53.60
5/28/2023 11:00,"23,329,340.80","376,039.20",431566,53.60
5/28/2023 12:00,"24,356,563.40","401,206.60",431551,53.60
5/28/2023 13:00,"24,612,957.30","409,718.60",431556,53.60
5/28/2023 14:00,"24,451,190.60","409,865.00",431541,53.60
5/28/2023 15:00,"24,051,507.50","398,108.80",431546,53.60
5/28/2023 16:00,"23,382,583.80","381,898.60",431556,53.40
5/28/2023 17:00,"22,396,292.60","358,635.20",431556,53.20
5/28/2023 18:00,"20,847,991.00","328,227.20",431581,53.10
5/28/2023 19:00,"18,956,305.50","293,988.10",431576,53.20
5/28/2023 20:00,"17,234,382.30","269,370.40",431576,53.30
5/28/2023 21:00,"15,655,545.40","233,411.20",431536,53.30
5/28/2023 22:00,"12,970,607.80","191,852.80",431541,53.30
5/28/2023 23:00,"9,219,423.60","136,079.10",431284,53.30
5/29/2023 0:00,"6,122,345.50","90,305.80",431571,53.40
5/29/2023 1:00,"4,110,917.00","60,797.80",431546,53.40
5/29/2023 2:00,"3,343,600.60","49,760.90",431601,53.30
5/29/2023 3:00,"3,401,859.30","50,823.80",431606,53.20
5/29/2023 4:00,"4,932,354.30","73,049.80",431607,53.20
5/29/2023 5:00,"8,368,317.80","122,625.20",431612,53.10
5/29/2023 6:00,"11,460,399.20","178,606.90",431620,53.20
5/29/2023 7:00,"13,776,059.90","225,133.50",431623,53.30
5/29/2023 8:00,"15,647,362.60","257,254.10",431581,53.40
5/29/2023 9:00,"18,099,111.50","289,423.50",431586,53.40
5/29/2023 10:00,"20,766,609.90","330,693.10",431536,53.50
5/29/2023 11:00,"22,780,584.80","367,906.20",431586,53.50
5/29/2023 12:00,"23,711,619.90","388,234.80",431586,53.40
5/29/2023 13:00,"24,013,130.40","396,698.30",431586,53.40
5/29/2023 14:00,"24,101,483.50","404,859.40",431602,53.40
5/29/2023 15:00,"23,665,099.90","403,934.80",431596,53.40
5/29/2023 16:00,"22,906,241.10","393,664.30",431622,53.50
5/29/2023 17:00,"22,058,153.60","375,374.20",431648,53.40
5/29/2023 18:00,"20,346,889.40","327,906.90",431672,53.50
5/29/2023 19:00,"18,028,576.00","276,182.00",431745,53.40
5/29/2023 20:00,"16,317,536.00","247,941.20",431885,53.30
5/29/2023 21:00,"14,044,199.40","206,005.80",431855,53.30
5/29/2023 22:00,"10,690,829.50","155,518.50",431897,53.30
5/29/2023 23:00,"7,244,166.80","105,863.00",431676,53.30
5/30/2023 0:00,"4,853,370.30","71,706.70",431928,53.40
5/30/2023 1:00,"3,540,189.90","52,738.30",431916,53.10
5/30/2023 2:00,"3,287,564.50","49,270.90",431928,53.20
5/30/2023 3:00,"4,454,008.00","66,289.80",431664,53.20
5/30/2023 4:00,"8,441,944.50","125,117.90",431922,53.10
5/30/2023 5:00,"15,266,654.20","227,000.10",431676,53.10
5/30/2023 6:00,"20,369,703.20","346,764.50",431928,53.10
5/30/2023 7:00,"23,888,896.50","446,821.30",431928,53.30
5/30/2023 8:00,"23,269,730.00","447,046.70",431928,53.40
5/30/2023 9:00,"21,633,889.70","392,869.80",431928,53.40
5/30/2023 10:00,"21,283,132.30","367,616.70",431928,53.50
5/30/2023 11:00,"21,489,217.10","364,546.50",431928,53.50
5/30/2023 12:00,"22,256,599.50","374,323.10",431928,53.50
5/30/2023 13:00,"23,065,093.60","389,564.10",431928,53.40
5/30/2023 14:00,"24,699,550.70","432,433.90",431928,53.50
5/30/2023 15:00,"25,349,536.60","481,083.70",431923,53.50
5/30/2023 16:00,"25,369,964.60","501,962.20",431928,53.50
5/30/2023 17:00,"24,966,896.90","493,864.20",431928,53.40
5/30/2023 18:00,"21,620,916.90","383,107.00",431928,53.40
5/30/2023 19:00,"17,684,910.50","280,763.00",431928,53.40
5/30/2023 20:00,"14,800,539.20","229,136.20",431928,53.30
5/30/2023 21:00,"12,669,469.20","191,971.50",431928,53.20
5/30/2023 22:00,"10,114,623.70","153,431.10",431928,52.60
5/30/2023 23:00,"7,189,305.10","110,143.30",431676,52.80
5/31/2023 0:00,"4,742,216.00","71,121.30",431928,48.90
5/31/2023 1:00,"3,547,959.40","53,773.20",431928,48.90
5/31/2023 2:00,"3,377,903.40","51,248.50",431928,48.80
5/31/2023 3:00,"4,419,068.60","66,679.00",431928,48.70
5/31/2023 4:00,"8,307,026.30","124,107.10",431928,48.30
5/31/2023 5:00,"15,338,596.60","229,078.00",431928,48.10
5/31/2023 6:00,"20,637,469.00","349,149.30",431928,48.20
5/31/2023 7:00,"24,107,420.70","445,546.80",431928,48.30
5/31/2023 8:00,"23,494,937.30","445,819.20",431928,48.70
5/31/2023 9:00,"21,736,823.40","389,190.10",431928,48.90
5/31/2023 10:00,"21,238,991.80","367,105.40",431928,48.90
5/31/2023 11:00,"21,499,668.00","365,069.50",431982,48.90
5/31/2023 12:00,"22,281,773.80","376,655.70",431982,48.90
5/31/2023 13:00,"23,273,109.30","396,247.00",431940,48.80
5/31/2023 14:00,"24,774,112.30","439,161.00",431928,48.80
5/31/2023 15:00,"25,222,279.20","487,630.10",431928,48.90
5/31/2023 16:00,"25,123,561.50","514,081.40",431928,48.90
5/31/2023 17:00,"24,815,414.50","512,229.50",431676,48.90
5/31/2023 18:00,"22,073,315.90","403,972.50",431922,48.90
5/31/2023 19:00,"18,284,368.20","293,355.10",431718,48.80
5/31/2023 20:00,"15,473,197.30","238,845.50",431647,48.70
5/31/2023 21:00,"13,272,015.70","199,268.50",431741,48.70
5/31/2023 22:00,"10,321,713.00","154,610.60",431748,48.50
5/31/2023 23:00,"7,170,918.30","108,133.20",431500,48.60
6/1/2023 0:00,"4,929,247.40","74,112.90",431769,48.60
6/1/2023 1:00,"3,731,251.70","56,623.20",431819,48.50
6/1/2023 2:00,"3,524,947.80","53,817.60",431830,48.40
6/1/2023 3:00,"4,511,420.10","68,211.60",431608,48.50
6/1/2023 4:00,"8,315,828.10","124,563.20",431405,48.40
6/1/2023 5:00,"15,320,417.50","229,256.60",431627,48.30
6/1/2023 6:00,"20,583,634.00","346,687.80",431794,48.40
6/1/2023 7:00,"24,037,071.80","439,753.60",431782,48.50
6/1/2023 8:00,"23,420,653.30","443,068.20",431812,48.60
6/1/2023 9:00,"21,905,969.60","397,709.40",431794,48.70
6/1/2023 10:00,"21,646,723.20","375,683.90",431702,48.70
6/1/2023 11:00,"22,076,752.70","377,165.80",431791,48.70
6/1/2023 12:00,"22,886,434.40","389,210.40",431718,48.70
6/1/2023 13:00,"23,915,542.20","412,881.60",431830,48.70
6/1/2023 14:00,"25,361,513.60","458,697.20",431801,48.70
6/1/2023 15:00,"25,724,519.60","504,485.80",431593,48.60
6/1/2023 16:00,"25,558,066.60","524,857.60",431630,48.60
6/1/2023 17:00,"25,210,731.80","524,843.00",431746,48.50
6/1/2023 18:00,"22,375,507.60","414,600.00",431497,48.50
6/1/2023 19:00,"18,948,113.70","304,293.40",431593,48.50
6/1/2023 20:00,"16,399,584.00","252,623.80",431618,48.40
6/1/2023 21:00,"14,185,086.10","212,580.70",431665,48.40
6/1/2023 22:00,"11,192,100.90","167,564.60",431754,48.40
6/1/2023 23:00,"7,854,908.70","117,764.80",431415,48.40
6/2/2023 0:00,"5,432,353.00","82,524.50",431730,55.50
6/2/2023 1:00,"4,098,625.50","62,363.40",431727,55.40
6/2/2023 2:00,"3,782,700.10","57,713.40",431785,55.30
6/2/2023 3:00,"4,651,537.60","70,699.60",431886,55.30
6/2/2023 4:00,"8,199,114.40","123,101.60",431611,55.20
6/2/2023 5:00,"14,573,240.80","218,479.60",431696,55.10
6/2/2023 6:00,"19,582,893.50","321,955.20",431862,55.30
6/2/2023 7:00,"23,277,238.20","402,413.50",431856,55.40
6/2/2023 8:00,"23,050,596.20","403,958.40",431821,55.50
6/2/2023 9:00,"22,047,007.90","379,974.20",431853,55.50
6/2/2023 10:00,"22,692,869.30","386,835.90",431795,55.60
6/2/2023 11:00,"23,670,629.20","407,203.40",431856,55.70
6/2/2023 12:00,"24,598,113.80","430,257.90",431826,55.60
6/2/2023 13:00,"25,391,757.40","460,904.10",431686,55.60
6/2/2023 14:00,"26,171,370.40","509,022.40",431738,55.70
6/2/2023 15:00,"26,075,633.70","543,807.50",431675,55.70
6/2/2023 16:00,"25,877,961.90","541,215.00",431701,55.60
6/2/2023 17:00,"25,632,442.90","515,530.70",431701,55.70
6/2/2023 18:00,"23,533,278.80","421,680.50",431665,55.60
6/2/2023 19:00,"20,564,935.30","327,624.70",431699,55.60
6/2/2023 20:00,"18,123,921.30","280,170.60",431712,55.50
6/2/2023 21:00,"16,287,706.60","245,795.70",431800,55.50
6/2/2023 22:00,"13,863,208.40","209,475.20",431795,55.40
6/2/2023 23:00,"10,362,465.10","156,831.70",431831,55.50
